timestamp,meter_reading,air_temperature,dew_temperature,sea_level_pressure,wind_speed,wind_direction,cloud_coverage
2017-01-19 00:00:00,91.0176,18.3,14.4,1019.2,1.5,240.0,
2017-01-19 01:00:00,92.858,17.2,15.0,1018.5,0.0,0.0,6.0
2017-01-19 02:00:00,91.6177,17.8,14.4,1018.6,1.5,290.0,
2017-01-19 03:00:00,91.0175,16.7,13.9,1018.4,0.0,0.0,
2017-01-19 04:00:00,86.2566,15.0,13.3,1017.9,1.5,160.0,
2017-01-19 05:00:00,84.2963,15.6,13.9,1017.9,0.0,0.0,
2017-01-19 06:00:00,78.4151,15.0,13.3,1017.8,0.0,0.0,
2017-01-19 07:00:00,66.5729,15.0,13.3,1018.2,0.0,0.0,4.0
2017-01-19 08:00:00,77.0149,16.1,14.4,1018.5,0.0,0.0,4.0
2017-01-19 09:00:00,86.4967,20.6,15.6,1018.7,0.0,0.0,4.0
2017-01-19 10:00:00,84.3763,23.3,16.7,1019.0,1.5,340.0,4.0
2017-01-19 11:00:00,89.41730000000001,25.0,17.2,1018.8,2.1,10.0,4.0
2017-01-19 12:00:00,86.2167,24.4,16.7,1018.1,1.5,320.0,4.0
2017-01-19 13:00:00,89.6973,26.1,16.1,1016.7,1.5,,4.0
2017-01-19 14:00:00,91.0976,26.7,15.6,1015.6,3.1,230.0,4.0
2017-01-19 15:00:00,88.457,27.2,15.6,1015.0,0.0,0.0,
2017-01-19 16:00:00,90.7375,26.7,15.0,1014.9,0.0,0.0,
2017-01-19 17:00:00,85.0164,26.1,15.0,1015.0,3.1,170.0,
2017-01-19 18:00:00,82.776,23.9,15.0,1015.1,2.6,160.0,
2017-01-19 19:00:00,88.7371,22.8,15.0,1015.1,2.1,140.0,6.0
2017-01-19 20:00:00,90.0574,19.4,15.0,1015.2,2.1,140.0,2.0
2017-01-19 21:00:00,94.0582,20.0,16.7,1014.9,3.1,130.0,2.0
2017-01-19 22:00:00,92.0178,18.9,16.1,1015.0,2.1,170.0,0.0
2017-01-19 23:00:00,78.4151,19.4,15.0,1015.5,1.5,250.0,0.0
2017-01-20 00:00:00,90.2174,18.3,15.0,1015.4,1.5,220.0,
2017-01-20 01:00:00,94.25820000000002,18.3,15.0,1014.9,0.0,0.0,6.0
2017-01-20 02:00:00,97.7388,16.1,14.4,1015.3,1.5,160.0,
2017-01-20 03:00:00,92.0178,15.6,14.4,1015.1,0.0,0.0,
2017-01-20 04:00:00,88.6971,15.0,13.9,1015.2,2.6,170.0,
2017-01-20 05:00:00,88.6971,16.1,14.4,1015.3,1.5,220.0,
2017-01-20 06:00:00,88.257,15.6,13.9,1015.2,2.1,180.0,
2017-01-20 07:00:00,90.6175,15.6,14.4,1015.4,1.5,210.0,6.0
2017-01-20 08:00:00,99.1792,16.7,15.0,1015.3,2.6,190.0,4.0
2017-01-20 09:00:00,103.13990000000001,19.4,16.7,1015.8,3.6,190.0,2.0
2017-01-20 10:00:00,87.617,22.2,16.7,1015.7,6.2,180.0,2.0
2017-01-20 11:00:00,80.81569999999999,24.4,16.1,1015.7,6.2,190.0,2.0
2017-01-20 12:00:00,79.9354,25.6,15.6,1015.2,5.1,220.0,2.0
2017-01-20 13:00:00,81.8558,26.7,14.4,1013.9,4.6,250.0,2.0
2017-01-20 14:00:00,84.2562,27.8,14.4,1013.0,5.7,210.0,4.0
2017-01-20 15:00:00,79.7354,27.8,15.0,1012.7,4.6,220.0,4.0
2017-01-20 16:00:00,80.6156,27.8,15.0,1012.8,4.6,230.0,2.0
2017-01-20 17:00:00,81.25569999999999,27.2,15.0,1013.1,5.7,230.0,
2017-01-20 18:00:00,81.6557,26.1,15.0,1013.5,3.1,210.0,
2017-01-20 19:00:00,86.0566,24.4,15.6,1013.9,2.6,250.0,2.0
2017-01-20 20:00:00,87.3368,22.8,15.6,1014.5,1.5,250.0,0.0
2017-01-20 21:00:00,89.1372,21.1,16.1,1014.7,0.0,0.0,4.0
2017-01-20 22:00:00,78.93520000000001,21.1,16.7,1015.1,2.1,240.0,4.0
2017-01-20 23:00:00,79.53540000000001,18.9,16.1,1015.3,1.5,210.0,
2017-01-21 00:00:00,84.3762,18.9,16.1,1015.4,2.1,220.0,4.0
2017-01-21 01:00:00,83.37610000000001,19.4,16.7,1015.1,2.6,220.0,2.0
2017-01-21 02:00:00,89.73740000000001,18.3,16.1,1015.0,2.1,220.0,2.0
2017-01-21 03:00:00,86.17660000000001,17.8,16.1,1014.8,1.5,180.0,2.0
2017-01-21 04:00:00,94.1781,16.7,15.6,1014.7,2.1,190.0,2.0
2017-01-21 05:00:00,95.8585,16.7,16.1,1013.9,2.1,170.0,2.0
2017-01-21 06:00:00,89.6973,17.2,16.7,1013.7,1.5,150.0,2.0
2017-01-21 07:00:00,91.4976,17.2,16.1,1013.9,3.1,180.0,2.0
2017-01-21 08:00:00,89.81739999999999,17.8,17.2,1014.5,2.6,180.0,
2017-01-21 09:00:00,87.1368,18.9,17.8,1014.7,3.6,180.0,2.0
2017-01-21 10:00:00,81.4557,22.8,16.7,1014.8,4.6,180.0,2.0
2017-01-21 11:00:00,78.6951,25.0,16.1,1014.5,6.7,190.0,2.0
2017-01-21 12:00:00,77.1349,26.1,15.6,1013.4,7.7,190.0,2.0
2017-01-21 13:00:00,76.9749,27.2,13.3,1012.0,7.2,190.0,2.0
2017-01-21 14:00:00,78.055,27.8,15.0,1010.7,6.7,180.0,2.0
2017-01-21 15:00:00,77.0949,28.3,15.0,1009.5,6.2,190.0,2.0
2017-01-21 16:00:00,79.0952,27.8,14.4,1009.0,7.7,200.0,4.0
2017-01-21 17:00:00,77.8551,27.8,15.0,1009.2,4.1,200.0,4.0
2017-01-21 18:00:00,79.0153,26.1,13.9,1009.5,6.2,220.0,
2017-01-21 19:00:00,81.1357,23.3,13.9,1010.1,2.6,220.0,6.0
2017-01-21 20:00:00,85.01650000000001,22.2,13.9,1010.2,3.1,220.0,
2017-01-21 21:00:00,86.5767,22.2,13.9,1010.1,4.1,210.0,
2017-01-21 22:00:00,89.93730000000001,21.1,15.0,1010.5,3.1,200.0,
2017-01-21 23:00:00,85.4965,20.0,15.6,1010.3,1.5,150.0,
2017-01-22 00:00:00,89.3372,19.4,16.1,1009.8,2.6,160.0,
2017-01-22 01:00:00,88.017,19.4,16.1,1009.3,3.6,170.0,8.0
2017-01-22 02:00:00,87.6169,19.4,16.1,1009.1,3.6,170.0,
2017-01-22 03:00:00,89.6573,19.4,16.7,1008.8,4.1,180.0,
2017-01-22 04:00:00,88.2971,19.4,16.7,1007.9,4.6,170.0,
2017-01-22 05:00:00,89.8574,19.4,17.2,1007.4,4.6,180.0,4.0
2017-01-22 06:00:00,86.9368,20.0,17.8,1007.4,4.6,180.0,
2017-01-22 07:00:00,89.1372,20.6,18.3,1007.6,4.1,170.0,6.0
2017-01-22 08:00:00,85.9366,20.6,18.9,1007.2,4.6,170.0,
2017-01-22 09:00:00,89.4973,22.8,20.0,1006.8,6.7,180.0,
2017-01-22 10:00:00,93.21799999999999,23.3,20.0,1006.8,6.2,180.0,
2017-01-22 11:00:00,92.6979,23.9,20.0,1006.5,6.2,200.0,
2017-01-22 12:00:00,89.5773,26.7,20.0,1004.8,9.3,190.0,
2017-01-22 13:00:00,90.4175,29.4,20.0,1003.1,10.3,210.0,6.0
2017-01-22 14:00:00,90.3374,30.0,19.4,1001.6,10.3,200.0,
2017-01-22 15:00:00,90.57749999999999,30.0,18.9,1001.1,8.8,210.0,
2017-01-22 16:00:00,91.57759999999999,28.3,18.9,1000.8,12.9,210.0,
2017-01-22 17:00:00,92.37780000000001,27.8,18.9,1000.5,9.3,210.0,
2017-01-22 18:00:00,92.6578,26.7,20.0,1000.1,10.8,200.0,
2017-01-22 19:00:00,93.05799999999999,25.6,20.0,998.8,9.8,200.0,6.0
2017-01-22 20:00:00,92.7379,25.0,21.0,997.9,14.4,210.0,
2017-01-22 21:00:00,86.6168,24.0,21.0,998.9,9.3,230.0,
2017-01-22 22:00:00,89.2573,19.0,17.0,999.5,5.1,280.0,
2017-01-22 23:00:00,92.1778,19.4,17.2,999.4,3.1,270.0,
2017-01-23 00:00:00,94.7383,19.4,15.6,999.4,3.1,220.0,
2017-01-23 01:00:00,94.4582,18.9,16.1,999.0,4.1,220.0,4.0
2017-01-23 02:00:00,97.9389,18.3,16.1,998.1,4.1,230.0,2.0
2017-01-23 03:00:00,91.33760000000001,18.3,15.0,998.4,4.6,250.0,2.0
2017-01-23 04:00:00,95.1384,18.3,13.9,998.5,6.7,280.0,
2017-01-23 05:00:00,94.1782,17.2,13.9,998.2,4.1,250.0,2.0
2017-01-23 06:00:00,94.1782,17.2,13.9,998.3,3.6,240.0,2.0
2017-01-23 07:00:00,93.53800000000001,16.7,12.8,998.3,6.7,210.0,6.0
2017-01-23 08:00:00,95.3384,15.6,12.8,999.3,6.2,240.0,2.0
2017-01-23 09:00:00,90.29750000000001,17.2,13.3,999.6,6.7,230.0,2.0
2017-01-23 10:00:00,96.2185,17.8,13.3,1000.8,6.2,250.0,4.0
2017-01-23 11:00:00,80.3355,20.0,12.8,1000.9,7.7,270.0,
2017-01-23 12:00:00,73.13409999999999,20.6,12.2,1000.2,11.3,280.0,
2017-01-23 13:00:00,81.8158,21.7,11.7,999.7,14.4,280.0,4.0
2017-01-23 14:00:00,73.6943,22.8,10.6,999.4,10.3,270.0,
2017-01-23 15:00:00,77.615,21.1,10.0,999.5,9.8,290.0,
2017-01-23 16:00:00,70.2936,20.6,10.0,1000.0,9.3,270.0,
2017-01-23 17:00:00,80.0555,20.0,10.0,1000.7,8.2,280.0,4.0
2017-01-23 18:00:00,89.73740000000001,18.3,10.0,1001.6,8.2,270.0,2.0
2017-01-23 19:00:00,90.6975,17.2,10.0,1002.3,6.7,270.0,2.0
2017-01-23 20:00:00,87.0968,17.2,10.6,1003.8,7.7,270.0,
2017-01-23 21:00:00,93.338,16.7,11.1,1005.0,7.2,280.0,
2017-01-23 22:00:00,92.7779,16.1,11.7,1006.0,5.7,290.0,0.0
2017-01-23 23:00:00,92.61789999999999,16.1,11.7,1006.6,5.1,280.0,0.0
2017-01-24 00:00:00,92.81790000000001,16.1,11.7,1007.2,4.1,270.0,0.0
2017-01-24 01:00:00,92.77799999999999,15.6,11.7,1007.1,4.1,280.0,0.0
2017-01-24 02:00:00,92.0178,16.1,11.7,1007.4,3.6,280.0,0.0
2017-01-24 03:00:00,89.85740000000001,16.1,10.0,1007.8,5.7,300.0,0.0
2017-01-24 04:00:00,84.4563,15.6,9.4,1008.0,3.6,290.0,0.0
2017-01-24 05:00:00,73.5342,15.0,8.9,1008.7,4.1,290.0,0.0
2017-01-24 06:00:00,66.25280000000001,14.4,8.9,1009.4,3.1,290.0,0.0
2017-01-24 07:00:00,66.4928,13.9,8.9,1010.4,3.6,290.0,0.0
2017-01-24 08:00:00,70.4136,14.4,8.9,1011.0,4.6,280.0,0.0
2017-01-24 09:00:00,87.33690000000001,15.6,8.9,1011.7,5.1,300.0,0.0
2017-01-24 10:00:00,89.6973,17.2,8.9,1012.5,5.1,290.0,0.0
2017-01-24 11:00:00,84.1762,19.4,8.3,1012.7,6.2,300.0,0.0
2017-01-24 12:00:00,74.6544,21.1,8.3,1012.3,5.1,280.0,0.0
2017-01-24 13:00:00,73.7342,22.2,7.2,1011.5,8.2,260.0,0.0
2017-01-24 14:00:00,75.6147,23.3,7.2,1010.7,6.7,280.0,2.0
2017-01-24 15:00:00,74.8145,23.3,5.0,1010.6,8.2,280.0,0.0
2017-01-24 16:00:00,66.5729,23.3,4.4,1011.1,6.2,270.0,0.0
2017-01-24 17:00:00,71.65379999999999,22.2,3.9,1011.5,4.6,270.0,0.0
2017-01-24 18:00:00,90.0974,20.0,2.2,1012.0,3.6,280.0,0.0
2017-01-24 19:00:00,91.33770000000001,17.8,3.3,1013.0,2.6,260.0,0.0
2017-01-24 20:00:00,92.5779,16.7,4.4,1013.7,3.6,270.0,0.0
2017-01-24 21:00:00,75.21450000000002,15.0,5.6,1014.6,2.6,270.0,0.0
2017-01-24 22:00:00,65.29260000000001,14.4,6.1,1015.4,2.1,280.0,0.0
2017-01-24 23:00:00,66.3728,13.9,7.2,1015.7,1.5,270.0,0.0
2017-01-25 00:00:00,67.8531,12.8,8.3,1015.3,1.5,250.0,0.0
2017-01-25 01:00:00,71.8138,10.6,8.3,1015.6,2.1,210.0,0.0
2017-01-25 02:00:00,74.7744,10.6,8.3,1015.7,2.1,210.0,0.0
2017-01-25 03:00:00,76.73479999999999,10.0,8.9,1015.5,1.5,210.0,0.0
2017-01-25 04:00:00,79.4553,10.0,8.9,1015.3,0.0,0.0,0.0
2017-01-25 05:00:00,80.9756,8.3,7.2,1015.4,0.0,0.0,0.0
2017-01-25 06:00:00,82.816,8.9,7.8,1015.6,0.0,0.0,0.0
2017-01-25 07:00:00,86.9767,7.8,7.2,1016.3,1.5,180.0,2.0
2017-01-25 08:00:00,79.9354,8.3,7.8,1016.6,0.0,0.0,4.0
2017-01-25 09:00:00,75.1345,11.7,11.7,1017.0,1.5,190.0,
2017-01-25 10:00:00,93.49799999999999,13.3,13.3,1017.5,2.1,150.0,
2017-01-25 11:00:00,85.3765,17.2,13.9,1017.5,1.5,160.0,4.0
2017-01-25 12:00:00,99.7793,20.6,13.3,1017.1,3.6,230.0,4.0
2017-01-25 13:00:00,78.8952,22.2,12.2,1015.6,3.6,220.0,4.0
2017-01-25 14:00:00,75.97460000000001,24.4,9.4,1014.7,4.6,190.0,4.0
2017-01-25 15:00:00,87.0968,25.5,10.8,,4.1,200.0,4.0
2017-01-25 16:00:00,78.93520000000001,25.0,11.7,1014.4,4.1,200.0,2.0
2017-01-25 17:00:00,78.7752,25.0,12.2,1014.5,3.6,210.0,0.0
2017-01-25 18:00:00,86.3766,23.3,12.8,1014.9,2.1,220.0,2.0
2017-01-25 19:00:00,90.9376,20.6,13.3,1015.5,1.5,210.0,2.0
2017-01-25 20:00:00,90.4575,21.1,15.6,1016.2,3.1,250.0,0.0
2017-01-25 21:00:00,92.53790000000001,20.0,15.6,1016.4,4.6,230.0,0.0
2017-01-25 22:00:00,89.41720000000001,18.9,15.0,1016.7,3.1,260.0,0.0
2017-01-25 23:00:00,92.7779,17.8,14.4,1016.6,2.6,230.0,0.0
2017-01-26 00:00:00,93.498,16.7,15.0,1016.2,3.1,200.0,0.0
2017-01-26 01:00:00,92.3779,17.2,15.0,1015.7,4.1,200.0,2.0
2017-01-26 02:00:00,95.01830000000001,17.2,15.0,1015.5,4.1,200.0,2.0
2017-01-26 03:00:00,94.8183,17.8,15.6,,4.1,190.0,4.0
2017-01-26 04:00:00,93.8181,17.8,16.1,1015.3,5.1,190.0,
2017-01-26 05:00:00,91.4577,17.8,16.1,1015.3,4.6,190.0,
2017-01-26 06:00:00,93.8981,17.8,16.1,,3.6,200.0,
2017-01-26 07:00:00,93.778,17.2,15.6,1015.9,4.6,190.0,6.0
2017-01-26 08:00:00,92.1378,17.8,16.1,1016.6,3.6,210.0,
2017-01-26 09:00:00,94.01820000000001,20.0,17.2,1017.2,4.6,210.0,
2017-01-26 10:00:00,87.977,21.1,17.8,1017.9,4.6,220.0,
2017-01-26 11:00:00,89.1372,23.3,18.3,1017.9,4.1,220.0,
2017-01-26 12:00:00,92.1778,25.0,18.3,1017.0,7.2,240.0,
2017-01-26 13:00:00,92.17779999999999,26.1,18.3,1015.7,7.7,230.0,6.0
2017-01-26 14:00:00,92.6979,26.7,17.8,1014.9,6.7,240.0,
2017-01-26 15:00:00,92.0578,27.8,16.7,1014.6,8.8,240.0,
2017-01-26 16:00:00,92.89789999999999,27.2,16.7,1014.3,8.8,230.0,
2017-01-26 17:00:00,94.3382,26.7,16.1,1014.8,7.7,230.0,
2017-01-26 18:00:00,90.73750000000001,25.0,16.7,1015.0,5.1,240.0,
2017-01-26 19:00:00,83.2161,23.9,16.7,1015.3,3.1,250.0,6.0
2017-01-26 20:00:00,86.49660000000002,22.8,16.1,1016.2,3.1,260.0,
2017-01-26 21:00:00,91.2176,21.7,16.7,1016.2,2.6,240.0,
2017-01-26 22:00:00,88.017,21.7,17.2,1017.0,3.1,260.0,
2017-01-26 23:00:00,88.217,21.7,17.8,1016.9,3.1,270.0,
2017-01-27 00:00:00,91.6176,21.1,17.8,1016.5,2.6,280.0,
2017-01-27 01:00:00,94.9383,20.6,17.2,1016.5,4.6,310.0,8.0
2017-01-27 02:00:00,61.5319,19.4,14.4,1016.4,3.6,310.0,
2017-01-27 03:00:00,44.8086,18.3,13.9,1016.3,3.1,300.0,
2017-01-27 04:00:00,43.208299999999994,17.8,12.8,1016.5,4.6,320.0,
2017-01-27 05:00:00,84.8163,17.8,13.9,1016.6,2.6,320.0,
2017-01-27 06:00:00,86.8568,16.7,6.1,1017.4,3.6,320.0,
2017-01-27 07:00:00,84.7764,16.1,5.6,1017.9,4.6,320.0,8.0
2017-01-27 08:00:00,86.33670000000001,15.6,4.4,1018.7,4.6,330.0,
2017-01-27 09:00:00,102.9399,15.6,4.4,1019.6,5.1,350.0,
2017-01-27 10:00:00,88.8972,15.6,3.9,1020.7,4.1,320.0,
2017-01-27 11:00:00,93.178,16.1,2.8,1020.7,3.1,330.0,
2017-01-27 12:00:00,94.25819999999999,16.7,2.2,1019.9,2.6,340.0,
2017-01-27 13:00:00,92.0578,18.9,2.8,1018.4,3.6,290.0,6.0
2017-01-27 14:00:00,86.5767,17.8,1.1,1017.7,4.1,290.0,
2017-01-27 15:00:00,87.89699999999999,18.3,3.3,1017.1,4.1,260.0,
2017-01-27 16:00:00,92.6978,18.9,-0.6,1017.0,5.1,280.0,
2017-01-27 17:00:00,91.3776,18.9,-1.7,1017.1,5.7,300.0,
2017-01-27 18:00:00,91.8577,17.8,-1.1,1017.4,4.1,290.0,4.0
2017-01-27 19:00:00,76.2147,16.1,-5.0,1018.3,4.6,280.0,2.0
2017-01-27 20:00:00,83.7761,15.0,-0.6,1019.0,4.6,270.0,
2017-01-27 21:00:00,85.0964,13.9,0.0,1019.3,4.1,270.0,
2017-01-27 22:00:00,69.3733,13.3,1.1,1019.3,3.6,280.0,
2017-01-27 23:00:00,69.9335,13.3,3.3,1019.7,3.1,300.0,
2017-01-28 00:00:00,67.7331,12.8,2.2,1019.2,4.1,310.0,
2017-01-28 01:00:00,69.8535,12.2,2.2,1019.0,2.6,300.0,6.0
2017-01-28 02:00:00,74.33430000000001,11.7,3.3,1019.0,1.5,230.0,4.0
2017-01-28 03:00:00,82.2559,10.6,3.9,1018.9,1.5,250.0,
2017-01-28 04:00:00,76.5747,10.0,5.0,1019.2,2.6,310.0,
2017-01-28 05:00:00,78.21509999999999,10.6,1.7,1019.7,5.1,330.0,
2017-01-28 06:00:00,79.3353,10.6,0.6,1020.1,5.1,340.0,
2017-01-28 07:00:00,84.4163,9.4,-0.6,1020.5,7.2,350.0,6.0
2017-01-28 08:00:00,79.0952,9.4,0.0,1020.8,5.1,340.0,2.0
2017-01-28 09:00:00,71.8539,10.0,0.6,1021.4,5.7,340.0,2.0
2017-01-28 10:00:00,68.25319999999999,11.1,0.0,1021.3,3.6,350.0,2.0
2017-01-28 11:00:00,63.8524,12.2,-1.1,1021.6,3.6,310.0,4.0
2017-01-28 12:00:00,67.6531,12.8,-1.1,1021.4,3.6,320.0,
2017-01-28 13:00:00,65.2126,14.4,-2.2,1020.2,3.6,280.0,6.0
2017-01-28 14:00:00,72.414,13.9,-2.2,1018.9,2.6,,
2017-01-28 15:00:00,75.9746,13.3,-2.2,1018.5,4.6,290.0,
2017-01-28 16:00:00,66.3328,13.3,-1.7,1019.3,5.1,310.0,
2017-01-28 17:00:00,69.3733,13.3,-2.2,1019.4,4.6,310.0,
2017-01-28 18:00:00,70.0135,13.3,-1.1,1019.2,2.1,330.0,
2017-01-28 19:00:00,68.4933,12.8,-1.7,1019.7,2.6,310.0,8.0
2017-01-28 20:00:00,68.8933,12.8,-1.1,1020.7,3.1,280.0,
2017-01-28 21:00:00,68.3332,12.2,-3.3,1021.0,2.6,280.0,
2017-01-28 22:00:00,70.6136,11.7,-4.4,1020.9,3.1,300.0,
2017-01-28 23:00:00,76.0947,10.6,-1.7,1021.6,5.1,320.0,
2017-01-29 00:00:00,81.4957,8.3,2.8,1021.9,2.6,290.0,
2017-01-29 01:00:00,83.9362,7.8,3.3,1021.0,1.5,280.0,8.0
2017-01-29 02:00:00,84.0163,7.8,3.3,1020.6,0.0,0.0,
2017-01-29 03:00:00,83.3761,7.8,5.0,1020.4,1.5,260.0,
2017-01-29 04:00:00,82.2959,7.8,5.6,1020.2,0.0,0.0,
2017-01-29 05:00:00,80.8557,8.3,7.2,1020.6,1.5,320.0,
2017-01-29 06:00:00,80.6956,8.9,7.2,1020.7,2.1,310.0,
2017-01-29 07:00:00,80.4556,8.9,7.8,1020.7,2.1,170.0,8.0
2017-01-29 08:00:00,78.7752,8.9,7.8,1020.9,1.5,190.0,
2017-01-29 09:00:00,78.6151,9.4,7.8,1021.1,1.5,190.0,
2017-01-29 10:00:00,78.5351,10.0,8.3,1021.8,0.0,0.0,
2017-01-29 11:00:00,76.9748,10.0,8.3,1022.3,3.1,310.0,
2017-01-29 12:00:00,73.5741,10.0,8.9,1021.3,0.0,0.0,
2017-01-29 13:00:00,69.61349999999999,11.7,8.9,1020.0,3.1,210.0,8.0
2017-01-29 14:00:00,68.5332,11.7,7.2,1019.0,2.1,250.0,
2017-01-29 15:00:00,67.0129,12.2,5.6,1018.1,3.1,220.0,
2017-01-29 16:00:00,66.3729,12.2,5.6,1018.1,3.6,230.0,
2017-01-29 17:00:00,66.0127,12.8,6.1,1018.2,4.1,220.0,
2017-01-29 18:00:00,67.4531,11.7,6.7,1017.9,3.6,200.0,
2017-01-29 19:00:00,71.1337,11.7,7.2,1017.9,3.6,200.0,6.0
2017-01-29 20:00:00,72.0939,11.7,7.2,1018.6,3.6,230.0,
2017-01-29 21:00:00,74.7344,11.7,8.3,1018.9,3.1,210.0,
2017-01-29 22:00:00,79.4554,11.1,7.8,1018.9,2.6,220.0,4.0
2017-01-29 23:00:00,80.7756,10.6,8.3,1019.3,2.6,220.0,2.0
2017-01-30 00:00:00,79.01520000000001,10.0,8.3,1019.2,1.5,220.0,4.0
2017-01-30 01:00:00,81.45570000000001,9.4,7.8,1019.3,2.6,220.0,6.0
2017-01-30 02:00:00,84.0963,10.0,8.3,1018.8,2.1,210.0,
2017-01-30 03:00:00,82.696,10.0,8.3,1019.0,2.1,240.0,
2017-01-30 04:00:00,81.7758,10.0,8.3,1019.1,2.1,230.0,4.0
2017-01-30 05:00:00,86.8967,8.3,7.2,1019.4,2.1,210.0,2.0
2017-01-30 06:00:00,83.8562,7.2,6.7,1019.6,2.1,220.0,4.0
2017-01-30 07:00:00,77.495,9.4,7.8,1020.8,3.6,290.0,6.0
2017-01-30 08:00:00,78.8552,10.6,5.0,1022.2,8.2,320.0,
2017-01-30 09:00:00,73.1741,11.1,2.2,1023.4,7.2,330.0,2.0
2017-01-30 10:00:00,69.7735,12.2,0.6,1024.2,6.7,330.0,2.0
2017-01-30 11:00:00,75.8946,13.3,-1.1,1024.4,7.2,330.0,2.0
2017-01-30 12:00:00,85.2965,14.4,-1.7,1024.0,6.2,330.0,2.0
2017-01-30 13:00:00,84.4163,16.1,-1.7,1022.9,5.7,340.0,2.0
2017-01-30 14:00:00,81.1357,16.1,-1.7,1021.9,3.1,350.0,2.0
2017-01-30 15:00:00,88.297,16.7,-0.6,1021.7,3.6,270.0,2.0
2017-01-30 16:00:00,92.4178,16.1,-2.2,1022.2,6.7,280.0,2.0
2017-01-30 17:00:00,88.6971,16.1,-1.7,1022.6,2.1,300.0,2.0
2017-01-30 18:00:00,70.8937,15.0,-1.1,1023.1,2.1,280.0,2.0
2017-01-30 19:00:00,77.535,12.2,0.0,1023.5,0.0,0.0,4.0
2017-01-30 20:00:00,85.4965,10.0,0.6,1023.6,0.0,0.0,4.0
2017-01-30 21:00:00,86.6567,8.3,3.3,1024.2,3.1,230.0,4.0
2017-01-30 22:00:00,87.657,10.0,2.2,1024.5,0.0,0.0,4.0
2017-01-30 23:00:00,91.4976,7.8,2.8,1024.6,0.0,0.0,
2017-01-31 00:00:00,94.2982,6.1,2.8,1024.4,0.0,0.0,2.0
2017-01-31 01:00:00,97.17869999999999,6.1,2.8,1024.4,0.0,0.0,0.0
2017-01-31 02:00:00,98.1789,4.4,2.2,1024.2,1.5,170.0,0.0
2017-01-31 03:00:00,100.0993,5.0,2.8,1024.0,1.5,200.0,2.0
2017-01-31 04:00:00,100.65950000000001,5.0,2.8,1023.8,0.0,0.0,0.0
2017-01-31 05:00:00,100.3794,6.7,2.8,1024.1,0.0,0.0,0.0
2017-01-31 06:00:00,100.93950000000001,3.3,2.2,1024.3,0.0,0.0,0.0
2017-01-31 07:00:00,102.09970000000001,3.9,2.8,1024.9,0.0,0.0,2.0
2017-01-31 08:00:00,74.73440000000001,5.0,2.8,1025.3,2.1,170.0,2.0
2017-01-31 09:00:00,73.8142,11.1,5.6,1026.0,1.5,170.0,2.0
2017-01-31 10:00:00,89.0971,14.4,6.7,1026.4,2.1,170.0,2.0
2017-01-31 11:00:00,106.3405,17.2,6.7,1026.3,3.1,150.0,2.0
2017-01-31 12:00:00,90.73750000000001,17.2,6.1,1025.5,2.1,,0.0
2017-01-31 13:00:00,90.4174,18.9,6.1,1024.0,2.6,260.0,0.0
2017-01-31 14:00:00,89.4573,20.0,5.6,1023.1,0.0,0.0,0.0
2017-01-31 15:00:00,78.4951,20.6,5.6,1022.2,3.1,,0.0
2017-01-31 16:00:00,78.8152,20.6,6.1,1022.0,0.0,0.0,2.0
2017-01-31 17:00:00,85.5765,21.1,6.1,1022.2,0.0,0.0,0.0
2017-01-31 18:00:00,86.2166,18.3,7.8,1022.6,2.1,150.0,2.0
2017-01-31 19:00:00,68.0531,16.1,7.2,1023.0,1.5,170.0,0.0
2017-01-31 20:00:00,68.85329999999999,14.4,7.8,1023.3,1.5,180.0,0.0
2017-01-31 21:00:00,73.6542,12.2,7.2,1023.3,2.1,180.0,0.0
2017-01-31 22:00:00,75.9747,15.6,7.8,1023.7,1.5,230.0,2.0
2017-01-31 23:00:00,77.695,12.2,7.8,1023.7,2.1,220.0,2.0
2017-02-01 00:00:00,79.5754,11.7,7.8,1023.5,0.0,0.0,0.0
2017-02-01 01:00:00,80.4556,10.6,7.8,1023.0,0.0,0.0,0.0
2017-02-01 02:00:00,84.9764,8.9,6.7,1023.0,0.0,0.0,0.0
2017-02-01 03:00:00,86.41669999999999,10.0,7.2,1022.8,0.0,0.0,0.0
2017-02-01 04:00:00,88.8971,8.3,6.7,1022.9,0.0,0.0,0.0
2017-02-01 05:00:00,90.29740000000001,8.3,6.1,1023.0,0.0,0.0,0.0
2017-02-01 06:00:00,92.0178,7.8,6.7,1023.3,0.0,0.0,0.0
2017-02-01 07:00:00,94.05810000000001,6.7,5.6,1024.0,0.0,0.0,0.0
2017-02-01 08:00:00,80.5355,8.3,7.2,1024.3,0.0,0.0,0.0
2017-02-01 09:00:00,80.8956,15.0,11.1,1024.6,0.0,0.0,0.0
2017-02-01 10:00:00,93.5781,18.3,11.1,1024.8,1.5,60.0,0.0
2017-02-01 11:00:00,81.7758,20.6,8.3,1024.8,0.0,0.0,0.0
2017-02-01 12:00:00,76.5348,21.7,7.8,1024.0,3.6,180.0,0.0
2017-02-01 13:00:00,81.2557,22.2,6.1,1023.0,1.5,,0.0
2017-02-01 14:00:00,79.09530000000001,22.2,6.1,1022.0,2.1,,2.0
2017-02-01 15:00:00,80.7355,22.8,6.7,1021.3,0.0,0.0,2.0
2017-02-01 16:00:00,81.09559999999999,23.3,6.1,1021.2,2.1,180.0,2.0
